HHID,Sc_Housing,Sc_Assets,Sc_Health,Sc_Education,Sc_Economy,Sc_Demography,Sc_Possessions,Beneficiaries
7372,62.42094689,65.10617761,23.38434548,35.2053158,34.22459765,39.74800307,63.05734347,No
7373,31.5557351,92.79999638,30.9770375,12.03367416,14.56018224,26.51491977,65.229037,No
7374,83.74315956,53.67793319,51.63214512,30.75699836,60.63574604,48.40453263,79.04762958,Yes
7375,60.38847038,80.22170466,54.49003005,35.09999311,62.44924419,28.74442615,63.58509038,Yes
7376,28.11089138,0,19.09585873,31.86367222,80.22038742,14.82571862,37.04738596,No
7377,33.9275152,76.88929711,50.94431397,71.73540615,45.52840866,19.07877613,0,No
7378,58.85853692,80.24790004,11.29420735,29.71486443,48.56192486,22.10793698,47.39571892,No
7379,30.38288388,77.02443007,47.89538501,37.2388792,23.84259207,37.72789938,18.26642764,No
7380,23.12247763,37.34928333,22.51601958,20.26751651,66.64703461,23.62270309,31.19825541,No
7381,41.63486676,74.63261869,10.31915174,38.33363701,43.0135302,26.23360042,0,No
7382,29.17771244,56.72638022,10.04239593,12.23210091,70.57770944,13.34429054,0,No
7383,45.74913862,24.98669181,49.49808538,62.46611935,37.28375405,29.3937703,54.11510984,No
7384,44.59547701,58.87703822,47.7373463,57.37206087,36.82298756,28.78627375,35.49525934,No
7385,83.98746139,79.79546939,53.31486569,67.90843441,40.27462611,42.78765328,48.16840604,Yes
7386,30.26455181,73.24909981,57.69869057,65.58964824,67.26714476,35.48794331,17.08092758,No
7387,37.53207844,90.55011769,58.83894752,60.42660853,21.64235326,23.99146086,64.59730839,Yes
7388,38.89689255,80.6579218,72.01972618,60.93958187,60.08431129,96.83860253,30.11240833,Yes
7389,36.75699414,69.46387789,7.327246838,19.31879631,62.55046795,22.05769808,26.42189793,No
7390,34.80512176,3.128029418,37.12266048,44.36769681,80.13187498,58.08515226,36.72146755,No
7391,30.17748026,77.24649397,21.84249859,31.56697953,54.62145745,28.55615652,17.77943222,No
7392,36.40619204,54.70068415,61.50097118,11.31976772,62.45271034,30.93602103,36.72112186,No
7393,45.85267419,24.32450671,16.14474485,9.077336489,56.7325666,19.90778365,1.306333351,No
7394,75.40857452,100,52.88124905,55.59401373,36.9952444,25.93030765,65.69806359,Yes
7395,28.9635693,59.12928025,15.46484358,24.68427113,61.53784372,27.23539609,24.54942866,No
7396,28.02709734,50.43902509,4.878541253,25.46399851,61.35576247,15.94410812,20.77082304,No
7397,43.55996443,16.45602501,41.41861967,71.89178675,63.87191775,20.18886748,3.688362304,No
7398,28.21203732,46.0423951,13.87323136,16.18251117,29.80298713,17.19247769,19.10691391,No
7399,63.11699803,79.94052953,29.58886637,84.38128288,46.2369811,41.79826519,50.02347102,Yes
7400,30.41412503,59.70124249,42.21003015,62.95019397,60.23627997,32.79419081,21.32257541,No
7401,43.88316309,79.4931445,10.334891,36.90614034,43.42119747,30.8944169,48.97871497,No
7402,60.33637327,61.48461272,63.11344004,80.1533744,62.05524235,96.58313774,42.96825876,Yes
7403,39.24957481,38.81261923,40.88741368,46.11894093,80.72799063,47.96042942,23.60853757,No
7404,60.60136489,48.8026906,38.04588947,62.38070151,60.62656758,33.24811617,24.27837394,No
7405,71.83639265,78.76564591,50.82541531,67.4872954,40.00069833,49.41766208,22.51471488,Yes
7406,32.75946555,70.17718369,15.67100556,32.52440482,60.78959575,10.96319332,19.96734386,No
7407,71.33351426,64.18376825,37.76573446,36.53669646,38.02373203,27.59473645,25.28224495,No
7408,60.06349454,57.29186322,61.09403629,0.988265949,61.64347254,32.67106133,37.02359709,No
7409,43.02825944,54.40458848,56.77507007,67.65886211,35.15393539,26.43927678,50.13231726,No
7410,34.55832757,30.33560689,14.65893001,25.86262312,35.90079587,31.66190481,23.28269193,No
7411,35.80435566,44.48949735,69.95038538,27.58310216,40.57138837,1.934788277,5.080940733,No
7412,28.88577972,37.29269926,16.45402181,4.417217206,34.0939967,19.79546083,0,No
7413,65.94320624,64.7847959,48.13388369,67.43830606,64.15921396,38.51494672,1.541360373,No
7414,31.06913664,46.91200205,66.80986321,22.74826224,62.71961529,15.74447341,16.05678584,No
7415,60.81696521,78.3639772,65.43417333,48.11046434,41.53965879,21.8592257,29.1355698,No
7416,63.21980735,79.36972451,34.11674887,46.33379329,60.06496056,49.53092136,59.15517264,Yes
7417,50.34645702,57.71350448,31.5253355,8.841469194,61.4302137,16.75140547,28.3189813,No
7418,81.77618551,27.57591017,58.96803843,66.51005244,60.04711327,49.84849721,53.44182436,Yes
7419,30.84560593,56.6088986,52.05451236,70.85023397,60.97913865,52.74507946,35.54349265,Yes
7420,71.29900083,62.46453969,43.378147,20.38962515,60.45529987,32.69868853,91.80906778,Yes
7421,70.75024936,89.03987827,66.94096379,42.50048567,61.73185268,33.20793095,77.64364176,Yes
7422,35.99087885,71.35419631,11.32835401,17.88196458,22.43558448,23.78728571,34.98121214,No
7423,77.72671866,80.8661097,51.4410049,45.31970589,51.25152634,31.84818218,11.2542711,Yes
7424,31.20331459,84.47780375,51.5083597,49.73648692,49.15600281,32.17239054,34.78648209,No
7425,51.6185655,27.43282287,24.62276564,75.15801201,39.33107706,27.51752144,44.29996314,No
7426,71.12562663,81.70710439,27.0477723,51.95386853,60.63701441,32.32426961,33.34329613,Yes
7427,55.38838864,27.91895233,67.19843245,51.90037916,60.03184723,33.24968654,77.64130915,Yes
7428,64.42408296,53.02635088,49.31377994,44.60888054,63.09015968,27.38640795,52.24266418,Yes
7429,29.90214153,78.81605955,43.07885917,44.65114257,61.974323,41.42649572,22.29575933,No
7430,24.3045611,85.53955054,36.8482999,35.68677478,42.33681919,33.46933666,0,No
7431,35.37069248,66.80771911,40.6220292,52.54390554,58.87156585,38.30622947,15.66190621,No
7432,36.96213282,58.26917228,11.55894854,26.45913837,21.44806587,28.48678662,34.3307013,No
7433,23.42909996,59.1763723,22.71608394,42.97774818,24.07151841,33.93539398,11.42133737,No
7434,38.62023071,30.7695437,38.78960641,30.73853304,60.28193142,28.84701309,19.97749697,No
7435,37.01217215,78.94407231,48.93964636,1.6484405,60.64999402,32.27166002,28.96706431,No
7436,30.49119304,38.22591351,9.776302854,26.02727769,21.5344485,27.65378467,35.79102987,No
7437,39.87379479,87.23440215,32.10873742,23.04118382,62.21455544,98.86685427,20.54548918,Yes
7438,71.66840098,55.67562499,22.05334919,53.15307922,20.45965597,43.6763413,57.87439445,No
7439,65.68658737,57.16452116,55.33924899,50.98441658,40.67023638,14.21162516,90.0717982,Yes
7440,47.40810774,13.01208843,52.86744939,53.02647852,44.83334301,17.68892601,65.09432053,No
7441,59.0835182,76.34348507,39.67460008,66.92061628,33.39201318,38.59155568,46.21669671,Yes
7442,42.93578793,57.66901354,56.86783612,23.8565649,60.34439914,17.49875142,53.91301622,No
7443,37.24013925,84.11769201,15.15402086,27.045744,60.12160565,16.46455396,8.810636161,No
7444,29.53926382,74.04116997,13.18410745,35.39638581,64.88178736,14.2035491,35.41233571,No
7445,58.56262716,78.9096286,13.13687672,45.69364978,32.04686668,22.3887431,73.24824015,No
7446,45.01742824,91.55117516,52.70991047,68.06592405,81.12286842,26.09417414,27.50019011,Yes
7447,54.89069399,15.96598065,57.18113323,24.48167919,60.78608109,32.07410965,32.86777268,No
7448,67.35316279,84.08702017,22.37291912,13.36755637,61.11548,17.9941096,50.46070233,No
7449,29.11844063,52.55947035,29.88426087,46.12859977,61.35546936,32.12230101,33.60629439,No
7450,39.05653463,60.93567497,13.78095407,20.79445806,60.34366934,21.88603414,19.28277292,No
7451,30.91459159,36.75233669,33.01381845,22.07210154,32.4317904,27.40926306,27.03227223,No
7452,37.62475964,66.14981892,48.82870663,42.85622372,82.075425,46.8192321,7.125985044,No
7453,48.35697271,15.0898336,16.07360511,37.95347532,31.87159677,18.22003876,38.72993655,No
7454,70.10603575,91.92980586,19.49186499,16.80661333,62.40402049,23.87187644,86.72160294,Yes
7455,27.69364783,45.13302965,10.98531578,24.35650303,60.3124179,30.83172222,0,No
7456,54.86661135,67.7555813,41.17669872,34.40499223,42.48719471,18.94410826,33.74640145,No
7457,32.5808151,55.17589745,7.106677226,33.77630155,21.01283809,28.34407389,23.6522039,No
7458,35.79951955,60.51845867,83.25268856,12.72306722,56.55209372,19.91956462,10.26906217,No
7459,33.27266525,34.038217,34.84244788,34.32524497,68.73104169,53.34541411,32.31185642,No
7460,65.64659962,84.87234941,63.98796802,21.42152167,60.02338613,14.93836031,30.3228106,No
7461,28.39348402,58.49327245,15.99728727,31.63427886,22.19550516,32.87791684,59.9742265,No
7462,25.37487053,61.55734662,11.57216662,35.94863242,32.2524933,31.2747485,16.98520536,No
7463,80.51991028,48.40439482,59.30563948,14.31030648,60.37982886,9.477201024,40.76318266,No
7464,34.43774528,33.49911004,53.4202362,0.909048826,60.83180305,33.19635207,20.08473746,No
7465,70.59563687,42.86929536,59.88586283,48.48111024,60.39079288,16.5128898,16.94836697,No
7466,30.52585704,59.98415218,43.86337534,32.58339453,63.84168286,0,4.334858579,No
7467,39.57485914,21.38624328,43.49423589,28.20097985,60.76900336,65.09104848,39.91435559,No
7468,32.13631511,58.89308907,13.16190879,16.49090884,41.71704961,16.31253089,0,No
7469,15.66689105,36.09936984,15.16395979,13.18220042,67.65874514,15.66123418,32.52967229,No
7470,66.55595354,60.35055188,48.86822703,31.91091687,62.47037985,48.1022678,63.57201389,Yes
7471,36.48926406,56.61123947,18.52951119,37.84375163,51.40315091,12.21888023,45.84563374,No
7472,66.48773607,79.08624815,45.87090486,20.276135,70.2460566,16.48657241,80.78135502,Yes
7473,64.08432808,57.3508652,38.2297292,27.16332305,70.17863134,35.20820942,96.83736813,Yes
7474,38.85953183,44.26569067,50.08505234,44.31646777,62.20607707,97.20597345,26.11470556,Yes
7475,70.11554099,59.4236155,14.75083312,40.66743004,67.25499572,28.70228536,66.16974142,Yes
7476,65.02720564,30.22525323,44.49415883,58.25705538,33.38113062,49.33637284,74.02176948,Yes
7477,31.15229866,73.61220412,54.69878469,38.01081789,37.23767473,43.18899331,23.29286929,No
7478,24.46563993,2.208119572,58.09267244,37.4390207,30.95688502,19.400765,28.97800806,No
7479,35.0759502,92.80275339,83.01989828,22.42632784,67.28568113,0,20.69055432,No
7480,38.56778325,31.5926195,43.00621757,42.71523343,60.89726375,64.49611527,32.09374244,No
7481,65.50417732,80.62036845,19.39219019,29.07398129,49.54390539,23.81718304,35.54047438,No
7482,65.83410581,46.13015495,44.51256431,13.41402048,61.84781563,41.61798686,35.83016689,No
7483,37.42330327,0,41.62175492,40.29340427,60.22482073,33.90029274,56.66225315,No
7484,29.78749743,54.24314663,13.10797455,11.29464453,49.85687384,25.85383036,12.15253797,No
7485,37.7303648,25.52951014,47.72511164,27.67010195,64.18577218,38.73044495,39.98593032,No
7486,28.30412319,8.157150892,17.98619705,11.21093426,37.75374364,18.52132457,18.17661402,No
7487,70.34247482,53.96907289,49.54763159,12.57033089,41.06196826,33.00019996,37.50915467,No
7488,66.60403141,96.43091889,66.44711809,43.20991999,64.73190801,96.90930319,53.9221116,Yes
7489,76.17944242,80.28769674,35.14808997,27.01308282,64.04924987,14.65220027,43.18542615,No
7490,27.12110299,83.61092668,8.328002201,24.30873818,60.37574102,33.67018957,26.63745441,No
7491,66.81514673,48.69975758,47.75612183,39.17893371,36.89866821,26.02566192,21.47642963,No
7492,63.85356827,67.64677275,55.61516534,0.919466246,62.072537,31.06386506,70.91550474,No
7493,25.48265208,68.1314255,41.79444968,23.17548706,43.84711956,32.86634154,30.63914324,No
7494,25.97298591,45.84584874,13.66877849,30.05899823,32.65528866,31.61843596,0,No
7495,42.75792008,78.16372248,21.46411018,23.68995591,36.65386035,6.871332396,23.06425739,No
7496,72.61822199,96.59757445,57.6089793,60.23915495,48.15072992,32.5872848,61.70736894,Yes
7497,16.04295442,66.15432525,14.53302625,40.85087863,63.07935079,28.20187797,27.07751657,No
7498,24.78495975,73.14682284,10.18285323,44.0673525,33.84592212,28.56842383,38.16635632,No
7499,37.50244018,64.07939564,6.906610575,0.846643123,63.11301685,16.62401141,26.31073877,No
7500,29.38358274,61.80327884,26.3228149,36.74170897,61.84793101,20.06096701,19.36578258,No
7501,61.35646383,45.56721572,5.395635226,17.04649724,60.14503251,28.33816489,8.972477571,No
7502,30.80410314,67.75047388,19.65537052,23.51213326,32.98145389,39.13913991,7.872991916,No
7503,34.4849098,53.2985593,76.4532051,17.5305402,62.54326798,29.72256795,26.2084552,No
7504,68.36507038,61.31425597,58.8291098,41.00138194,61.09858191,15.63513469,48.98615655,Yes
7505,30.62780898,65.32839682,44.41474357,20.56677333,61.03323287,0,7.930976442,No
7506,33.33246168,76.97154524,16.77550324,18.04382429,61.18694737,26.4818028,19.55154457,No
7507,52.35916673,44.15792809,59.96387189,54.32163013,60.16375353,49.6799327,58.2701853,Yes
7508,33.30944627,26.6837863,13.15777313,33.58883411,31.73856359,12.30826421,3.10046189,No
7509,62.67120041,79.63663546,53.50411675,20.36656126,62.88264128,33.03761886,33.19090557,No
7510,77.19933591,70.39924029,50.35322034,30.72288691,61.30578119,32.64977416,32.6868905,Yes
7511,50.00354693,58.34779959,42.25795614,61.49405882,63.46537389,98.58968375,34.42255218,Yes
7512,61.96057947,64.98717062,69.14006331,35.01648876,61.38491896,29.61289213,97.46807712,Yes
7513,26.22979023,75.64000324,50.84966999,17.92697412,37.49738972,29.16172145,36.68155804,No
7514,72.91884812,35.9944158,42.95356174,41.60094956,61.81191453,32.19028263,63.34971333,No
7515,30.80096384,47.27185642,18.57944943,17.46829294,60.59857223,19.91555006,20.14214101,No
7516,24.11414013,66.30707345,61.36656442,17.68323575,60.11260875,15.33197201,0,No
7517,36.85116984,56.83023243,49.78929643,75.47854879,43.19978469,55.68048099,50.08035969,Yes
7518,42.99212653,71.31250898,12.84244423,52.19583292,68.44735121,22.70882125,5.759728459,No
7519,35.52226986,63.40554015,60.02405808,21.3539026,35.54545959,30.68504678,56.80313861,No
7520,73.27128191,76.41288412,62.78442519,26.67502976,82.35911772,40.20084657,48.55860601,Yes
7521,64.93379044,77.55486831,58.41018588,55.20934308,60.18380748,0,91.53669201,Yes
7522,36.33430996,25.75517546,9.617809108,20.63218072,60.44845827,21.49361705,5.667644237,No
7523,38.47226441,30.15048078,43.15525119,21.49495975,61.24056253,30.68561047,18.29711937,No
7524,27.13475239,58.60741128,44.00032719,67.30814719,42.56656063,27.22133116,5.577518585,No
7525,27.49749213,34.94201939,49.42120761,48.32732551,82.13780723,55.49536538,25.84592025,No
7526,49.52070997,81.32056805,18.23448194,17.34677658,30.02895149,22.00983057,43.75122545,No
7527,31.67422828,78.27467042,42.57937861,53.91895003,44.97612785,39.38241194,28.47399418,No
7528,34.65825322,26.02577784,12.21392092,21.16696515,51.09360309,23.12999482,21.12732759,No
7529,33.64335244,72.07954863,7.101211962,29.50278432,60.67290414,25.391137,42.06213514,No
7530,29.67017969,66.03326444,62.81153774,26.98089992,61.77094612,44.15626035,5.197925717,No
7531,38.49360207,43.38059479,18.69874458,39.50835564,26.40915766,26.36487082,1.232198045,No
7532,75.12227327,67.88365198,56.55033233,25.89608567,31.23260025,43.80837417,66.1651218,Yes
7533,29.96167842,78.27130725,27.24282996,13.5445023,32.21044367,21.36055491,6.19549279,No
7534,41.69214094,77.93497212,11.88783859,7.28639626,61.84897342,17.96727592,23.69158645,No
7535,23.33777456,21.77872667,44.09215519,49.6845405,72.34303455,9.502710595,40.37060503,No
7536,29.32555427,71.68208251,52.23928898,33.33750942,41.47306839,42.2101198,23.58393978,No
7537,62.81312101,33.68621556,12.20127523,35.09398478,40.60766325,51.25343666,99.36195426,No
7538,32.01593676,82.81580059,48.45892032,51.59110791,21.66115096,19.74961901,46.99180732,No
7539,78.48580686,58.93186368,54.3861948,21.68097252,60.25302249,0,72.73942938,No
7540,65.18048314,41.2607261,12.13149408,51.54122307,39.43594646,8.106991086,79.29922784,No
7541,34.1140385,86.39340639,33.68082738,42.57952812,37.60985182,26.60538493,37.62463341,No
7542,76.07004673,57.14854925,44.37446957,81.60104368,60.82566911,28.49351912,70.5067808,Yes
7543,34.90717758,0,46.30818752,56.17133728,50.75128948,18.58146508,25.4454172,No
7544,42.4083006,83.07369957,66.28836193,57.68072941,62.88549689,49.89015383,54.59765292,Yes
7545,32.05498717,59.13857484,34.57023695,46.60747672,42.22158706,46.45359297,27.17085717,No
7546,69.80493654,59.49569489,38.1600958,33.15742983,62.03030996,20.939473,30.81450281,No
7547,38.25720139,39.43020937,56.25567667,30.63952242,60.44063043,0,31.94998553,No
7548,31.59202049,31.51554226,55.4792574,44.72342439,63.90690482,28.98048117,17.8824862,No
7549,66.19327514,77.84013142,46.94770769,40.91458177,42.59130286,96.82632951,45.68342879,Yes
7550,62.17095249,81.95539925,14.19923806,24.87410467,20.04154251,26.14155103,34.94669124,No
7551,34.40950723,19.70263924,36.51484324,40.3603041,66.95604714,42.5219756,38.87274429,No
7552,38.3441902,82.16293478,22.687417,21.45496696,19.05191017,19.51487503,0,No
7553,30.33317887,45.06803485,68.99705209,33.35708656,60.77092408,6.285495934,41.97568741,No
7554,67.21191592,62.79869404,38.35281597,41.04458759,62.21397484,16.09391347,41.32648718,No
7555,28.02409931,61.01124217,18.97341652,9.438766086,61.49259654,26.08598153,24.55037474,No
7556,42.75012333,43.528996,23.45545703,21.04180442,61.92808826,5.802597655,40.67617091,No
7557,61.73158472,95.13233874,49.8385278,30.57482352,40.49119449,43.35480516,54.29223297,Yes
7558,27.67150019,46.02948425,8.368111054,29.11631182,36.94860459,12.96590326,0.956529888,No
7559,66.99401322,56.61215279,53.356022,20.39055766,62.97130162,32.36180932,84.83514202,Yes
7560,54.78272302,44.45181558,42.84653685,45.30614363,47.44291339,35.21397968,61.02220248,No
7561,29.90429788,30.72690455,48.61567642,42.03171465,62.06629148,32.59691683,18.67893973,No
7562,35.72774399,68.82561962,17.72400884,20.11951142,60.70704534,17.8614108,9.626376617,No
7563,47.38737137,50.38044631,53.47349567,59.40814655,64.05603199,59.01458436,22.81526764,Yes
7564,64.67415866,95.54862121,74.89754969,31.77535384,61.9896234,13.98896705,61.9694078,Yes
7565,73.93718325,58.49624101,27.3838773,30.00057606,60.52480032,25.55166149,50.10667284,No
7566,24.08837747,0,31.66479327,52.01740663,37.73657198,29.75796748,25.34315821,No
7567,33.50422521,28.69988753,64.57850773,14.67379031,37.6088654,7.369956304,11.09036854,No
7568,33.55163032,23.59210483,33.03104048,31.87642442,25.64122978,14.87333838,9.05374874,No
7569,79.62585702,93.0159405,47.92108871,50.00579256,21.51979168,0,88.86121984,Yes
7570,30.42353873,31.73256798,44.84716218,60.08251305,45.82560825,35.78724597,9.758682867,No
7571,26.53128658,83.38472253,15.10451487,13.19562253,63.11381074,15.70250155,48.83801337,No
7572,31.52985578,72.84290315,46.97823465,41.60557325,60.64772953,35.83989285,27.43546022,No
7573,32.01258565,55.19958142,17.54360313,51.91525356,56.14994768,35.69154192,17.13664048,No
7574,48.69791872,70.56926669,41.09036894,34.41600268,24.52496233,53.24139817,15.81221784,No
7575,42.35592556,84.76519365,45.55320823,56.094512,81.87148578,32.74802033,21.91420268,Yes
7576,54.42167463,60.91776071,23.08500179,28.62795878,33.86838497,29.65796214,66.84387047,No
7577,44.32940964,57.29487567,39.78095013,28.28250334,30.96149954,17.5850843,23.45070032,No
7578,62.48628631,91.4959003,53.23591254,41.47595641,60.93036306,29.39094707,52.02711151,Yes
7579,75.90064755,60.5764303,61.74437135,48.13160706,72.68763877,20.2264198,78.82595139,Yes
7580,30.82014158,76.29976734,10.40114874,29.14447151,33.73866369,18.95273164,25.40071962,No
7581,42.69981935,74.61295428,48.48537176,53.65389666,60.97623921,7.194776299,19.71834819,No
7582,38.09017921,57.93589132,52.06405618,57.01097614,60.0308226,31.74294498,52.67646942,No
7583,57.91012157,80.64444293,5.010937059,7.143352296,47.51865738,18.14524826,32.28476638,No
7584,44.82134651,81.54875874,59.9834499,61.22171811,39.81166666,29.17528333,38.30458346,Yes
7585,58.68659,57.47587604,24.03492637,26.81754107,52.10737294,30.62560869,63.5346647,No
7586,24.27197543,44.63064675,14.61574161,10.49820938,61.34209925,20.82766987,26.5668773,No
7587,44.90840698,68.92608014,10.67480038,25.56134113,57.62261566,15.74676259,29.79509329,No
7588,31.84955513,79.74714589,16.31872089,21.51486493,61.08534787,7.358443577,9.813150618,No
7589,34.71398566,27.34988553,48.57282099,35.71475269,44.67265395,35.02772537,37.34466482,No
7590,21.66321936,29.49096724,11.33615659,17.67860074,36.12786842,32.97091225,0,No
7591,64.82233057,89.74347041,39.36377907,27.96973097,45.98650552,27.35120267,42.41685345,No
7592,32.81036746,45.82468524,14.84801166,19.24382586,23.33677227,18.72250267,0,No
7593,36.11882217,64.76887287,44.68800775,15.0384131,60.85758269,7.501788631,17.58969168,No
7594,25.84962777,73.87236032,24.44123869,16.8916661,28.01498188,26.14882799,59.34642685,No
7595,25.78095821,34.31082434,15.77144114,18.16311812,55.04523624,19.23151667,35.39945757,No
7596,23.46065941,30.78212043,15.53068358,31.37829428,40.023456,14.4222757,13.94454683,No
7597,76.58986295,59.98533557,49.78435025,20.70779253,62.68360133,14.93543463,83.54488636,Yes
7598,38.93216253,82.49506926,48.7707371,40.09694225,60.84326955,0,32.48023179,No
7599,43.10218794,59.83048629,6.539235376,25.37081235,50.30894367,19.88482946,47.44977971,No
7600,33.5124369,57.0070547,37.6838406,20.60819507,47.28444188,32.72886315,33.84194599,No
7601,40.48386749,72.88243607,59.77673017,14.07162775,36.9054685,17.31656864,59.45233729,No
7602,40.12421187,55.58592837,43.62406652,25.13548443,21.24990969,27.0113314,38.83417269,No
7603,39.85793767,45.35333804,43.41017592,40.60543459,61.66017661,31.56284955,31.67681404,No
7604,32.77508406,57.93793348,29.43744881,41.34061316,31.38434224,19.30141643,44.20689244,No
7605,36.39670948,67.38231281,19.73637788,11.35163325,33.18376037,26.3956615,16.01652557,No
7606,73.8482484,79.75379382,23.99326578,13.19403157,60.88834705,39.26032434,42.81548558,No
7607,28.44410916,29.31263641,25.82224149,34.01968386,63.62908743,29.24141028,29.12499264,No
7608,66.32333004,66.74269042,16.97656023,18.03387859,61.87956357,11.83792309,39.64677231,No
7609,72.38006786,94.88912459,43.40055311,67.70150705,40.17714911,54.75608318,48.701061,Yes
7610,68.03010389,91.39459353,27.15733791,43.77351545,48.8149992,19.55102722,68.58695226,No
7611,32.07720628,57.02128033,49.74849954,49.40786001,47.01485145,29.78892562,4.377422486,No
7612,26.77449211,61.59418544,42.56062288,49.59653138,62.47540636,43.35058261,17.50049725,No
7613,34.72563797,72.90248209,11.29659817,32.9513241,53.71899017,28.47359015,20.2048915,No
7614,68.93054556,77.76404738,48.1495034,57.98259125,58.30364832,30.16841705,29.62794829,Yes
7615,38.41237534,59.84440199,58.27914891,15.34858254,70.93839624,24.15804728,47.40950574,No
7616,65.85131301,87.89849799,27.17840746,41.68939839,61.29315275,32.19422049,72.26175167,Yes
7617,49.21563761,23.40110808,61.39447814,31.5562913,36.16811853,34.48924072,32.59147798,No
7618,57.04239936,74.02323352,40.34594441,50.35332556,64.3200695,53.56096571,35.50449534,Yes
7619,31.31588397,60.42693306,14.587671,8.356197895,55.14498785,23.75435436,25.08263315,No
7620,74.50192416,92.39029958,59.16569952,36.87576523,61.07106071,29.3653967,51.61877006,Yes
7621,30.25094279,2.521110695,14.00694288,25.12794549,21.73138571,26.75003773,45.30703826,No
7622,50.41936256,14.63715469,44.74156673,41.5600888,61.263832,52.26329749,41.53811044,No
7623,34.79746553,77.91273373,13.47572926,12.52522435,30.21378173,24.19456992,9.667997105,No
7624,29.65116379,19.20713268,53.3232281,43.125343,50.35487325,10.33667343,21.55230692,No
7625,24.27790391,32.02881822,15.55778702,20.19826377,44.92892958,43.88984437,4.042645935,No
7626,35.75838204,34.28991278,16.11619599,27.36710371,60.21651717,25.46909521,22.86557237,No
7627,24.659269,68.69649494,48.60470058,33.6043904,60.13905665,0,35.86315914,No
7628,24.63632273,0.633957378,31.14863495,72.98194195,40.15824088,26.20163373,9.839029308,No
7629,67.66694764,46.67799634,53.83498216,31.59888737,60.14387469,15.89689446,36.24700671,No
7630,62.58244899,65.89493147,54.03790065,49.51697597,29.78798802,36.33023509,25.31127753,No
7631,57.23966975,95.71083144,45.2994702,31.86399819,40.26585736,36.43224042,63.24760117,Yes
7632,39.32975208,0,38.13504347,51.15496923,40.76166792,15.25041499,25.8373781,No
7633,66.44532559,70.58466337,50.67412934,55.63258829,61.40141246,27.20371164,38.1210592,Yes
7634,58.79468772,67.24093291,66.44711212,41.70835191,60.40177114,30.5940133,57.70387638,Yes
7635,35.09995766,17.31028078,34.06022984,62.06667519,44.11565952,42.67919948,16.22138274,No
7636,32.81795808,74.41704327,0,28.69115756,30.83976988,23.22612559,0,No
7637,60.52807244,82.01685135,48.62845974,40.01728377,61.81002176,32.43707597,53.23664635,Yes
7638,38.41422181,75.16422277,44.19498282,33.69215387,45.73610161,36.70128816,19.62750696,No
7639,69.62842124,70.59586125,16.19619838,10.7501204,61.33539474,26.03044709,49.70749352,No
7640,32.71400971,18.58136033,63.85455087,1.124496633,60.03932677,32.17461529,0,No
7641,34.10871339,62.18507478,42.61800546,52.1822157,52.86441913,25.36066555,25.2687633,No
7642,48.43981201,58.58130968,69.7202409,63.70210798,65.67382992,12.01163269,27.71727719,No
7643,38.31296632,63.2602825,34.70332657,25.3176948,60.79347573,0,25.8445574,No
7644,36.65591408,65.07430565,61.39242104,40.62961866,62.13954489,66.41884035,50.97421492,Yes
7645,32.45770778,56.84249009,11.18396124,33.25843198,38.0537146,25.40651524,42.82325332,No
7646,34.39603488,32.28017844,10.27421542,37.41354717,34.06943245,21.84120894,30.21571764,No
7647,45.90524481,15.77393326,24.76391345,33.20657184,26.74559313,19.95653882,36.35343875,No
7648,60.9565382,78.66296769,19.23336467,25.01325814,60.85045128,22.15744237,40.23638192,No
7649,32.16623685,35.51865397,25.18226757,20.83582715,63.04891088,18.8713789,15.15262874,No
7650,65.20092177,78.12024672,51.72168753,50.59823956,40.94730251,15.63123145,52.02505751,Yes
7651,61.64228956,74.33497327,42.23481526,9.517465769,61.11842505,18.84517997,44.22060372,No
7652,34.88791438,45.59310674,51.52343182,0.57977096,64.37195952,14.01847534,45.91187553,No
7653,42.27390777,17.15942793,15.25662244,19.14909993,30.25210397,7.994906619,55.08863458,No
7654,29.0522898,43.85297324,11.87463013,17.75500004,27.69217413,32.75315332,16.08797227,No
7655,75.04658423,92.97382696,36.57088239,74.51973593,37.07003209,27.72820309,68.55183397,Yes
7656,71.52352258,88.09945119,49.33450953,61.60323121,62.30928966,0,90.39033949,Yes
7657,39.76215439,82.22838544,74.21496639,21.07614323,63.14169585,15.52286624,27.98946743,No
7658,61.6957909,82.40642916,55.03031713,0.032335758,60.59624385,65.68349644,44.00444051,Yes
7659,49.98003396,45.78145805,17.32690925,16.96186012,60.83579279,30.70308467,61.86595794,No
7660,35.53683226,50.24774905,52.00983706,47.50539646,17.76954091,26.98619958,27.61808385,No
7661,43.27545425,64.66060388,13.64616013,14.54481617,60.89569309,12.46502224,6.844527227,No
7662,65.98362289,66.07600864,14.07822623,50.68253676,60.92804605,34.28553574,72.16598747,Yes
7663,69.10062559,69.5422173,23.47090071,18.26988101,60.73653892,20.79654757,46.64205505,No
7664,34.86735829,54.29738072,62.00269923,25.27887636,66.64776969,12.64266421,0,No
7665,69.58552182,64.65907136,42.3100494,74.53856844,68.19582032,33.85801141,82.17621289,Yes
7666,70.3322336,73.98715678,20.43289675,10.86738682,61.23266316,19.85584717,82.3269485,No
7667,25.46607752,45.71396027,17.31878108,33.3607966,17.60739503,45.05577859,1.08842356,No
